2017-09-02 14:09:28,690 - Main.position - INFO - 2014-05-19, 600060, 35607.51707851778, 10200, 10200
2017-09-02 14:09:28,691 - Main.transaction - INFO - 2014-05-19, 600060, 10.42, 300, S
2017-09-02 14:09:28,695 - Main.money - INFO - 2014-05-20, 990724.0, 45645.0, 1036369.0
2017-09-02 14:09:28,695 - Main - INFO - Backtesting on : 2014-05-20
2017-09-02 14:09:28,696 - Main - INFO - Successful Transaction : secID : 600060, price : 10.42, vol : 300, dir : S
2017-09-02 14:09:28,697 - Main.position - INFO - 2014-05-20, 600060, 37797.604777563414, 10200, 10200
2017-09-02 14:09:28,698 - Main.transaction - INFO - 2014-05-20, 600060, 10.42, 300, S
2017-09-02 14:09:28,702 - Main.money - INFO - 2014-05-21, 990724.0, 42513.0, 1033237.0
2017-09-02 14:09:28,703 - Main - INFO - Backtesting on : 2014-05-21
2017-09-02 14:09:28,704 - Main - INFO - Successful Transaction : secID : 600060, price : 10.42, vol : 300, dir : S
2017-09-02 14:09:28,704 - Main.position - INFO - 2014-05-21, 600060, 40122.43616424546, 10200, 10200
2017-09-02 14:09:28,704 - Main.transaction - INFO - 2014-05-21, 600060, 10.42, 300, S
2017-09-02 14:09:28,708 - Main.money - INFO - 2014-05-22, 990724.0, 39381.0, 1030105.0
2017-09-02 14:09:28,708 - Main - INFO - Backtesting on : 2014-05-22
2017-09-02 14:09:28,711 - Main - INFO - Successful Transaction : secID : 600516, price : 7.3, vol : 300, dir : S
2017-09-02 14:09:28,712 - Main.position - INFO - 2014-05-22, 600516, 11.018190512213508, 9600, 9600
2017-09-02 14:09:28,712 - Main.transaction - INFO - 2014-05-22, 600516, 7.3, 300, S
2017-09-02 14:09:28,714 - Main.money - INFO - 2014-05-23, 990724.0, 37188.0, 1027912.0
2017-09-02 14:09:28,714 - Main - INFO - Backtesting on : 2014-05-23
2017-09-02 14:09:28,717 - Main - INFO - Successful Transaction : secID : 600516, price : 7.3, vol : 300, dir : S
2017-09-02 14:09:28,717 - Main.position - INFO - 2014-05-23, 600516, 11.261942855886193, 9600, 9600
2017-09-02 14:09:28,717 - Main.transaction - INFO - 2014-05-23, 600516, 7.3, 300, S
2017-09-02 14:09:28,720 - Main.money - INFO - 2014-05-26, 990724.0, 34995.0, 1025719.0
2017-09-02 14:09:28,720 - Main - INFO - Backtesting on : 2014-05-26
2017-09-02 14:09:28,722 - Main - INFO - Successful Transaction : secID : 600516, price : 7.3, vol : 300, dir : S
2017-09-02 14:09:28,723 - Main.position - INFO - 2014-05-26, 600516, 11.521674801693509, 9600, 9600
2017-09-02 14:09:28,723 - Main.transaction - INFO - 2014-05-26, 600516, 7.3, 300, S
2017-09-02 14:09:28,726 - Main.money - INFO - 2014-05-27, 990724.0, 32802.0, 1023526.0
2017-09-02 14:09:28,726 - Main - INFO - Backtesting on : 2014-05-27
2017-09-02 14:09:28,729 - Main - INFO - Successful Transaction : secID : 600516, price : 7.3, vol : 300, dir : S
2017-09-02 14:09:28,730 - Main.position - INFO - 2014-05-27, 600516, 11.798433919806612, 9600, 9600
2017-09-02 14:09:28,731 - Main.transaction - INFO - 2014-05-27, 600516, 7.3, 300, S
2017-09-02 14:09:28,733 - Main.money - INFO - 2014-05-28, 990724.0, 30609.0, 1021333.0
2017-09-02 14:09:28,733 - Main - INFO - Backtesting on : 2014-05-28
2017-09-02 14:09:28,736 - Main - INFO - Successful Transaction : secID : 600516, price : 7.3, vol : 300, dir : S
2017-09-02 14:09:28,737 - Main.position - INFO - 2014-05-28, 600516, 12.093336455652414, 9600, 9600
2017-09-02 14:09:28,737 - Main.transaction - INFO - 2014-05-28, 600516, 7.3, 300, S
2017-09-02 14:09:28,739 - Main.money - INFO - 2014-05-29, 990724.0, 28416.0, 1019140.0
2017-09-02 14:09:28,740 - Main - INFO - Backtesting on : 2014-05-29
2017-09-02 14:09:28,741 - Main - INFO - Successful Transaction : secID : 600060, price : 10.42, vol : 300, dir : S
2017-09-02 14:09:28,741 - Main.position - INFO - 2014-05-29, 600060, 42590.30125424036, 10200, 10200
2017-09-02 14:09:28,742 - Main.transaction - INFO - 2014-05-29, 600060, 10.42, 300, S
2017-09-02 14:09:28,746 - Main.money - INFO - 2014-05-30, 990724.0, 25284.0, 1016008.0
2017-09-02 14:09:28,747 - Main - INFO - Backtesting on : 2014-05-30
2017-09-02 14:09:28,751 - Main.money - INFO - 2014-06-03, 990724.0, 25284.0, 1016008.0
2017-09-02 14:09:28,751 - Main - INFO - Backtesting on : 2014-06-03
2017-09-02 14:09:28,756 - Main.money - INFO - 2014-06-04, 990724.0, 25284.0, 1016008.0
2017-09-02 14:09:28,757 - Main - INFO - Backtesting on : 2014-06-04
2017-09-02 14:09:28,758 - Main - INFO - Successful Transaction : secID : 600060, price : 10.42, vol : 300, dir : S
2017-09-02 14:09:28,758 - Main.position - INFO - 2014-06-04, 600060, 45210.000100919984, 10200, 10200
2017-09-02 14:09:28,759 - Main.transaction - INFO - 2014-06-04, 600060, 10.42, 300, S
2017-09-02 14:09:28,762 - Main - INFO - Successful Transaction : secID : 600516, price : 7.3, vol : 300, dir : S
2017-09-02 14:09:28,763 - Main.position - INFO - 2014-06-04, 600516, 12.407571832037537, 9600, 9600
2017-09-02 14:09:28,763 - Main.transaction - INFO - 2014-06-04, 600516, 7.3, 300, S
2017-09-02 14:09:28,765 - Main.money - INFO - 2014-06-05, 990724.0, 19959.0, 1010683.0
2017-09-02 14:09:28,766 - Main - INFO - Backtesting on : 2014-06-05
2017-09-02 14:09:28,770 - Main.money - INFO - 2014-06-06, 990724.0, 19959.0, 1010683.0
2017-09-02 14:09:28,771 - Main - INFO - Backtesting on : 2014-06-06
2017-09-02 14:09:28,774 - Main.money - INFO - 2014-06-09, 990724.0, 19959.0, 1010683.0
2017-09-02 14:09:28,775 - Main - INFO - Backtesting on : 2014-06-09
2017-09-02 14:09:28,781 - Main.money - INFO - 2014-06-10, 990724.0, 19959.0, 1010683.0
2017-09-02 14:09:28,781 - Main - INFO - Backtesting on : 2014-06-10
2017-09-02 14:09:28,782 - Main - INFO - Successful Transaction : secID : 600060, price : 10.42, vol : 300, dir : S
2017-09-02 14:09:28,783 - Main.position - INFO - 2014-06-10, 600060, 47990.87417508126, 10200, 10200
2017-09-02 14:09:28,783 - Main.transaction - INFO - 2014-06-10, 600060, 10.42, 300, S
2017-09-02 14:09:28,786 - Main.money - INFO - 2014-06-11, 990724.0, 16827.0, 1007551.0
2017-09-02 14:09:28,787 - Main - INFO - Backtesting on : 2014-06-11
2017-09-02 14:09:28,790 - Main.money - INFO - 2014-06-12, 990724.0, 16827.0, 1007551.0
2017-09-02 14:09:28,790 - Main - INFO - Backtesting on : 2014-06-12
2017-09-02 14:09:28,794 - Main.money - INFO - 2014-06-13, 990724.0, 16827.0, 1007551.0
2017-09-02 14:09:28,795 - Main - INFO - Backtesting on : 2014-06-13
2017-09-02 14:09:28,796 - Main.strategy - INFO - 2014-06-13, 600060, 9.86, 9.86, 300, S
2017-09-02 14:09:28,797 - Main - INFO - Sending Order : date : 2014-06-13, secID : 600060, oriprice : 9.86,  price : 9.86, vol : 300, dir : S
2017-09-02 14:09:28,800 - Main.money - INFO - 2014-06-16, 990724.0, 16827.0, 1007551.0
2017-09-02 14:09:28,800 - Main - INFO - Backtesting on : 2014-06-16
2017-09-02 14:09:28,801 - Main - INFO - Successful Transaction : secID : 600060, price : 9.84, vol : 300, dir : S
2017-09-02 14:09:28,801 - Main.position - INFO - 2014-06-16, 600060, 50942.875359406746, 10200, 10200
2017-09-02 14:09:28,802 - Main.transaction - INFO - 2014-06-16, 600060, 9.84, 300, S
2017-09-02 14:09:28,804 - Main - INFO - Successful Transaction : secID : 002230, price : 24.93, vol : 300, dir : S
2017-09-02 14:09:28,804 - Main.position - INFO - 2014-06-16, 002230, 68.19893307893632, 16800, 16800
2017-09-02 14:09:28,805 - Main.transaction - INFO - 2014-06-16, 002230, 24.93, 300, S
2017-09-02 14:09:28,806 - Main.money - INFO - 2014-06-17, 990724.0, 6375.0, 997099.0
2017-09-02 14:09:28,806 - Main - INFO - Backtesting on : 2014-06-17
2017-09-02 14:09:28,808 - Main - INFO - Successful Transaction : secID : 600060, price : 9.84, vol : 300, dir : S
2017-09-02 14:09:28,808 - Main.position - INFO - 2014-06-17, 600060, 54076.49645130781, 10200, 10200
2017-09-02 14:09:28,809 - Main.transaction - INFO - 2014-06-17, 600060, 9.84, 300, S
2017-09-02 14:09:28,811 - Main.strategy - INFO - 2014-06-17, 600516, 7.93, 7.93, 300, B
2017-09-02 14:09:28,811 - Main - INFO - Sending Order : date : 2014-06-17, secID : 600516, oriprice : 7.93,  price : 7.93, vol : 300, dir : B
2017-09-02 14:09:28,813 - Main.money - INFO - 2014-06-18, 988339.0, 3416.9999999999995, 991756.0
2017-09-02 14:09:28,813 - Main - INFO - Backtesting on : 2014-06-18
2017-09-02 14:09:28,816 - Main.strategy - INFO - 2014-06-18, 600516, 8.72, 8.72, 300, B
2017-09-02 14:09:28,817 - Main - INFO - Sending Order : date : 2014-06-18, secID : 600516, oriprice : 8.72,  price : 8.72, vol : 300, dir : B
2017-09-02 14:09:28,818 - Main.strategy - INFO - 2014-06-18, 002230, 26.76, 26.76, 300, B
2017-09-02 14:09:28,818 - Main - INFO - Sending Order : date : 2014-06-18, secID : 002230, oriprice : 26.76,  price : 26.76, vol : 300, dir : B
2017-09-02 14:09:28,819 - Main.money - INFO - 2014-06-19, 980059.0, 3416.9999999999995, 983476.0
2017-09-02 14:09:28,820 - Main - INFO - Backtesting on : 2014-06-19
2017-09-02 14:09:28,822 - Main - INFO - Successful Transaction : secID : 600516, price : 8.74, vol : 300, dir : B
2017-09-02 14:09:28,823 - Main.position - INFO - 2014-06-19, 600516, 12.191832312505916, 10200, 9600
2017-09-02 14:09:28,823 - Main.transaction - INFO - 2014-06-19, 600516, 8.74, 300, B
2017-09-02 14:09:28,824 - Main.strategy - INFO - 2014-06-19, 600516, 9.21, 9.21, 300, B
2017-09-02 14:09:28,824 - Main - INFO - Sending Order : date : 2014-06-19, secID : 600516, oriprice : 9.21,  price : 9.21, vol : 300, dir : B
2017-09-02 14:09:28,825 - Main - INFO - Successful Transaction : secID : 002230, price : 26.81, vol : 300, dir : B
2017-09-02 14:09:28,825 - Main.position - INFO - 2014-06-19, 002230, 66.77172849000749, 17400, 16800
2017-09-02 14:09:28,826 - Main.transaction - INFO - 2014-06-19, 002230, 26.81, 300, B
2017-09-02 14:09:28,827 - Main.money - INFO - 2014-06-20, 979912.0, 14060.999999999998, 993973.0
2017-09-02 14:09:28,828 - Main - INFO - Backtesting on : 2014-06-20
2017-09-02 14:09:28,831 - Main.strategy - INFO - 2014-06-20, 600516, 8.76, 8.76, 300, B
2017-09-02 14:09:28,831 - Main - INFO - Sending Order : date : 2014-06-20, secID : 600516, oriprice : 8.76,  price : 8.76, vol : 300, dir : B
2017-09-02 14:09:28,832 - Main - INFO - Successful Transaction : secID : 002230, price : 26.81, vol : 300, dir : B
2017-09-02 14:09:28,833 - Main.position - INFO - 2014-06-20, 002230, 65.4396708736739, 18000, 17400
2017-09-02 14:09:28,833 - Main.transaction - INFO - 2014-06-20, 002230, 26.81, 300, B
2017-09-02 14:09:28,834 - Main.strategy - INFO - 2014-06-20, 002230, 27.38, 27.38, 300, B
2017-09-02 14:09:28,834 - Main - INFO - Sending Order : date : 2014-06-20, secID : 002230, oriprice : 27.38,  price : 27.38, vol : 300, dir : B
2017-09-02 14:09:28,835 - Main.money - INFO - 2014-06-23, 979861.0, 22088.999999999996, 1001950.0
2017-09-02 14:09:28,836 - Main - INFO - Backtesting on : 2014-06-23
2017-09-02 14:09:28,838 - Main - INFO - Successful Transaction : secID : 600516, price : 8.78, vol : 300, dir : B
2017-09-02 14:09:28,838 - Main.position - INFO - 2014-06-23, 600516, 12.002286072922253, 10800, 10200
2017-09-02 14:09:28,839 - Main.transaction - INFO - 2014-06-23, 600516, 8.78, 300, B
2017-09-02 14:09:28,839 - Main.strategy - INFO - 2014-06-23, 600516, 8.95, 8.95, 300, B
2017-09-02 14:09:28,840 - Main - INFO - Sending Order : date : 2014-06-23, secID : 600516, oriprice : 8.95,  price : 8.95, vol : 300, dir : B
2017-09-02 14:09:28,840 - Main - INFO - Successful Transaction : secID : 002230, price : 27.43, vol : 300, dir : B
2017-09-02 14:09:28,841 - Main.position - INFO - 2014-06-23, 002230, 64.2135524583941, 18600, 18000
2017-09-02 14:09:28,841 - Main.transaction - INFO - 2014-06-23, 002230, 27.43, 300, B
2017-09-02 14:09:28,842 - Main.strategy - INFO - 2014-06-23, 002230, 27.49, 27.49, 300, B
2017-09-02 14:09:28,842 - Main - INFO - Sending Order : date : 2014-06-23, secID : 002230, oriprice : 27.49,  price : 27.49, vol : 300, dir : B
2017-09-02 14:09:28,844 - Main.money - INFO - 2014-06-24, 979768.0, 32931.0, 1012699.0
2017-09-02 14:09:28,844 - Main - INFO - Backtesting on : 2014-06-24
2017-09-02 14:09:28,845 - Main.strategy - INFO - 2014-06-24, 600000, 9.02, 9.02, 300, S
2017-09-02 14:09:28,845 - Main - INFO - Sending Order : date : 2014-06-24, secID : 600000, oriprice : 9.02,  price : 9.02, vol : 300, dir : S
2017-09-02 14:09:28,847 - Main.strategy - INFO - 2014-06-24, 600111, 20.05, 20.05, 300, B
2017-09-02 14:09:28,848 - Main - INFO - Sending Order : date : 2014-06-24, secID : 600111, oriprice : 20.05,  price : 20.05, vol : 300, dir : B
2017-09-02 14:09:28,848 - Main - INFO - Successful Transaction : secID : 600516, price : 8.97, vol : 300, dir : B
2017-09-02 14:09:28,849 - Main.position - INFO - 2014-06-24, 600516, 11.84269206908424, 11400, 10800
2017-09-02 14:09:28,849 - Main.transaction - INFO - 2014-06-24, 600516, 8.97, 300, B
2017-09-02 14:09:28,850 - Main.strategy - INFO - 2014-06-24, 600516, 9.09, 9.09, 300, B
2017-09-02 14:09:28,851 - Main - INFO - Sending Order : date : 2014-06-24, secID : 600516, oriprice : 9.09,  price : 9.09, vol : 300, dir : B
2017-09-02 14:09:28,852 - Main - INFO - Successful Transaction : secID : 002230, price : 27.55, vol : 300, dir : B
2017-09-02 14:09:28,852 - Main.position - INFO - 2014-06-24, 002230, 63.06781644406929, 19200, 18600
2017-09-02 14:09:28,852 - Main.transaction - INFO - 2014-06-24, 002230, 27.55, 300, B
2017-09-02 14:09:28,854 - Main.strategy - INFO - 2014-06-24, 002230, 27.2, 27.2, 300, B
2017-09-02 14:09:28,854 - Main - INFO - Sending Order : date : 2014-06-24, secID : 002230, oriprice : 27.2,  price : 27.2, vol : 300, dir : B
2017-09-02 14:09:28,855 - Main.money - INFO - 2014-06-25, 983065.0, 43863.0, 1026928.0
2017-09-02 14:09:28,856 - Main - INFO - Backtesting on : 2014-06-25
2017-09-02 14:09:28,856 - Main - INFO - Successful Transaction : secID : 600000, price : 9.0, vol : 300, dir : S
2017-09-02 14:09:28,857 - Main.position - INFO - 2014-06-25, 600000, 11.660395835385449, 13200, 13200
2017-09-02 14:09:28,857 - Main.transaction - INFO - 2014-06-25, 600000, 9.0, 300, S
2017-09-02 14:09:28,858 - Main.strategy - INFO - 2014-06-25, 600000, 8.96, 8.96, 300, S
2017-09-02 14:09:28,858 - Main - INFO - Sending Order : date : 2014-06-25, secID : 600000, oriprice : 8.96,  price : 8.96, vol : 300, dir : S
2017-09-02 14:09:28,862 - Main.money - INFO - 2014-06-26, 983065.0, 41157.0, 1024222.0
2017-09-02 14:09:28,863 - Main - INFO - Backtesting on : 2014-06-26
2017-09-02 14:09:28,864 - Main.strategy - INFO - 2014-06-26, 600000, 8.97, 8.97, 300, S
2017-09-02 14:09:28,864 - Main - INFO - Sending Order : date : 2014-06-26, secID : 600000, oriprice : 8.97,  price : 8.97, vol : 300, dir : S
2017-09-02 14:09:28,868 - Main - INFO - Successful Transaction : secID : 600516, price : 9.11, vol : 300, dir : B
2017-09-02 14:09:28,868 - Main.position - INFO - 2014-06-26, 600516, 11.706057465630028, 12000, 11400
2017-09-02 14:09:28,868 - Main.transaction - INFO - 2014-06-26, 600516, 9.11, 300, B
2017-09-02 14:09:28,869 - Main.strategy - INFO - 2014-06-26, 600516, 9.46, 9.46, 300, B
2017-09-02 14:09:28,870 - Main - INFO - Sending Order : date : 2014-06-26, secID : 600516, oriprice : 9.46,  price : 9.46, vol : 300, dir : B
2017-09-02 14:09:28,871 - Main - INFO - Successful Transaction : secID : 002230, price : 27.25, vol : 300, dir : B
2017-09-02 14:09:28,871 - Main.position - INFO - 2014-06-26, 002230, 61.982428066976276, 19800, 19200
2017-09-02 14:09:28,871 - Main.transaction - INFO - 2014-06-26, 002230, 27.25, 300, B
2017-09-02 14:09:28,872 - Main.strategy - INFO - 2014-06-26, 002230, 27.61, 27.61, 300, B
2017-09-02 14:09:28,873 - Main - INFO - Sending Order : date : 2014-06-26, secID : 002230, oriprice : 27.61,  price : 27.61, vol : 300, dir : B
2017-09-02 14:09:28,875 - Main.money - INFO - 2014-06-27, 982828.0, 52044.0, 1034872.0
2017-09-02 14:09:28,875 - Main - INFO - Backtesting on : 2014-06-27
2017-09-02 14:09:28,878 - Main - INFO - Successful Transaction : secID : 600516, price : 9.48, vol : 300, dir : B
2017-09-02 14:09:28,878 - Main.position - INFO - 2014-06-27, 600516, 11.600054729171456, 12600, 12000
2017-09-02 14:09:28,879 - Main.transaction - INFO - 2014-06-27, 600516, 9.48, 300, B
2017-09-02 14:09:28,880 - Main.strategy - INFO - 2014-06-27, 600516, 9.61, 9.61, 300, B
2017-09-02 14:09:28,881 - Main - INFO - Sending Order : date : 2014-06-27, secID : 600516, oriprice : 9.61,  price : 9.61, vol : 300, dir : B
2017-09-02 14:09:28,882 - Main.money - INFO - 2014-06-30, 982783.0, 54882.0, 1037665.0
2017-09-02 14:09:28,883 - Main - INFO - Backtesting on : 2014-06-30
2017-09-02 14:09:28,888 - Main.money - INFO - 2014-07-01, 982783.0, 54882.0, 1037665.0
2017-09-02 14:09:28,888 - Main - INFO - Backtesting on : 2014-07-01
2017-09-02 14:09:28,891 - Main - INFO - Successful Transaction : secID : 002230, price : 27.67, vol : 300, dir : B
2017-09-02 14:09:28,891 - Main.position - INFO - 2014-07-01, 002230, 60.97323900618286, 20400, 19800
2017-09-02 14:09:28,892 - Main.transaction - INFO - 2014-07-01, 002230, 27.67, 300, B
2017-09-02 14:09:28,893 - Main.strategy - INFO - 2014-07-01, 002230, 28.0, 28.0, 300, B
2017-09-02 14:09:28,894 - Main - INFO - Sending Order : date : 2014-07-01, secID : 002230, oriprice : 28.0,  price : 28.0, vol : 300, dir : B
2017-09-02 14:09:28,896 - Main.money - INFO - 2014-07-02, 982666.0, 63165.0, 1045831.0
2017-09-02 14:09:28,896 - Main - INFO - Backtesting on : 2014-07-02
2017-09-02 14:09:28,900 - Main - INFO - Successful Transaction : secID : 002230, price : 28.06, vol : 300, dir : B
2017-09-02 14:09:28,900 - Main.position - INFO - 2014-07-02, 002230, 60.03286074886335, 21000, 20400
2017-09-02 14:09:28,901 - Main.transaction - INFO - 2014-07-02, 002230, 28.06, 300, B
2017-09-02 14:09:28,902 - Main.money - INFO - 2014-07-03, 982666.0, 71565.0, 1054231.0
2017-09-02 14:09:28,903 - Main - INFO - Backtesting on : 2014-07-03
2017-09-02 14:09:28,905 - Main - INFO - Successful Transaction : secID : 600111, price : 20.09, vol : 300, dir : B
2017-09-02 14:09:28,905 - Main.position - INFO - 2014-07-03, 600111, 37.755378889376, 7200, 6600
2017-09-02 14:09:28,906 - Main.transaction - INFO - 2014-07-03, 600111, 20.09, 300, B
2017-09-02 14:09:28,906 - Main.strategy - INFO - 2014-07-03, 600111, 19.83, 19.83, 300, B
2017-09-02 14:09:28,907 - Main - INFO - Sending Order : date : 2014-07-03, secID : 600111, oriprice : 19.83,  price : 19.83, vol : 300, dir : B
2017-09-02 14:09:28,908 - Main - INFO - Successful Transaction : secID : 002230, price : 28.06, vol : 300, dir : B
2017-09-02 14:09:28,909 - Main.position - INFO - 2014-07-03, 002230, 59.14472572806159, 21600, 21000
2017-09-02 14:09:28,909 - Main.transaction - INFO - 2014-07-03, 002230, 28.06, 300, B
2017-09-02 14:09:28,912 - Main.money - INFO - 2014-07-04, 982732.0, 85980.0, 1068712.0
2017-09-02 14:09:28,912 - Main - INFO - Backtesting on : 2014-07-04
2017-09-02 14:09:28,914 - Main - INFO - Successful Transaction : secID : 600111, price : 19.87, vol : 300, dir : B
2017-09-02 14:09:28,915 - Main.position - INFO - 2014-07-04, 600111, 36.379580513270156, 7800, 7200
2017-09-02 14:09:28,915 - Main.transaction - INFO - 2014-07-04, 600111, 19.87, 300, B
2017-09-02 14:09:28,917 - Main - INFO - Successful Transaction : secID : 002230, price : 28.06, vol : 300, dir : B
2017-09-02 14:09:28,917 - Main.position - INFO - 2014-07-04, 002230, 58.30459800568154, 22200, 21600
2017-09-02 14:09:28,918 - Main.transaction - INFO - 2014-07-04, 002230, 28.06, 300, B
2017-09-02 14:09:28,919 - Main.money - INFO - 2014-07-07, 982732.0, 100329.0, 1083061.0
2017-09-02 14:09:28,920 - Main - INFO - Backtesting on : 2014-07-07
2017-09-02 14:09:28,923 - Main - INFO - Successful Transaction : secID : 002230, price : 28.06, vol : 300, dir : B
2017-09-02 14:09:28,924 - Main.position - INFO - 2014-07-07, 002230, 57.50868753184782, 22800, 22200
2017-09-02 14:09:28,924 - Main.transaction - INFO - 2014-07-07, 002230, 28.06, 300, B
2017-09-02 14:09:28,926 - Main.money - INFO - 2014-07-08, 982732.0, 108729.0, 1091461.0
2017-09-02 14:09:28,926 - Main - INFO - Backtesting on : 2014-07-08
2017-09-02 14:09:28,929 - Main - INFO - Successful Transaction : secID : 600516, price : 9.63, vol : 300, dir : B
2017-09-02 14:09:28,930 - Main.position - INFO - 2014-07-08, 600516, 11.51050678693639, 13200, 12600
2017-09-02 14:09:28,930 - Main.transaction - INFO - 2014-07-08, 600516, 9.63, 300, B
2017-09-02 14:09:28,932 - Main - INFO - Successful Transaction : secID : 002230, price : 28.06, vol : 300, dir : B
2017-09-02 14:09:28,932 - Main.position - INFO - 2014-07-08, 002230, 56.75359297974916, 23400, 22800
2017-09-02 14:09:28,933 - Main.transaction - INFO - 2014-07-08, 002230, 28.06, 300, B
2017-09-02 14:09:28,935 - Main.money - INFO - 2014-07-09, 982732.0, 120012.0, 1102744.0
2017-09-02 14:09:28,935 - Main - INFO - Backtesting on : 2014-07-09
2017-09-02 14:09:28,936 - Main - INFO - Successful Transaction : secID : 600000, price : 8.95, vol : 300, dir : S
2017-09-02 14:09:28,936 - Main.position - INFO - 2014-07-09, 600000, 11.78792662915426, 13200, 13200
2017-09-02 14:09:28,936 - Main.transaction - INFO - 2014-07-09, 600000, 8.95, 300, S
2017-09-02 14:09:28,938 - Main - INFO - Successful Transaction : secID : 600111, price : 19.87, vol : 300, dir : B
2017-09-02 14:09:28,939 - Main.position - INFO - 2014-07-09, 600111, 35.20032476232228, 8400, 7800
2017-09-02 14:09:28,940 - Main.transaction - INFO - 2014-07-09, 600111, 19.87, 300, B
2017-09-02 14:09:28,942 - Main.strategy - INFO - 2014-07-09, 002230, 26.09, 26.09, 300, S
2017-09-02 14:09:28,942 - Main - INFO - Sending Order : date : 2014-07-09, secID : 002230, oriprice : 26.09,  price : 26.09, vol : 300, dir : S
2017-09-02 14:09:28,943 - Main.money - INFO - 2014-07-10, 991150.0, 123270.0, 1114420.0
2017-09-02 14:09:28,944 - Main - INFO - Backtesting on : 2014-07-10
2017-09-02 14:09:28,944 - Main - INFO - Successful Transaction : secID : 600000, price : 8.95, vol : 300, dir : S
2017-09-02 14:09:28,945 - Main.position - INFO - 2014-07-10, 600000, 11.921458060596347, 13200, 13200
2017-09-02 14:09:28,945 - Main.transaction - INFO - 2014-07-10, 600000, 8.95, 300, S
2017-09-02 14:09:28,948 - Main - INFO - Successful Transaction : secID : 600111, price : 19.87, vol : 300, dir : B
2017-09-02 14:09:28,949 - Main.position - INFO - 2014-07-10, 600111, 34.178303111500796, 9000, 8400
2017-09-02 14:09:28,949 - Main.transaction - INFO - 2014-07-10, 600111, 19.87, 300, B
2017-09-02 14:09:28,950 - Main.strategy - INFO - 2014-07-10, 600111, 20.08, 20.08, 300, B
2017-09-02 14:09:28,951 - Main - INFO - Sending Order : date : 2014-07-10, secID : 600111, oriprice : 20.08,  price : 20.08, vol : 300, dir : B
2017-09-02 14:09:28,952 - Main - INFO - Successful Transaction : secID : 002230, price : 26.04, vol : 300, dir : S
2017-09-02 14:09:28,953 - Main.position - INFO - 2014-07-10, 002230, 57.55652887313103, 23400, 23400
2017-09-02 14:09:28,953 - Main.transaction - INFO - 2014-07-10, 002230, 26.04, 300, S
2017-09-02 14:09:28,954 - Main.strategy - INFO - 2014-07-10, 002230, 26.1, 26.1, 300, S
2017-09-02 14:09:28,954 - Main - INFO - Sending Order : date : 2014-07-10, secID : 002230, oriprice : 26.1,  price : 26.1, vol : 300, dir : S
2017-09-02 14:09:28,955 - Main.money - INFO - 2014-07-11, 991075.0, 118701.0, 1109776.0
2017-09-02 14:09:28,956 - Main - INFO - Backtesting on : 2014-07-11
2017-09-02 14:09:28,956 - Main - INFO - Successful Transaction : secID : 600000, price : 8.95, vol : 300, dir : S
2017-09-02 14:09:28,956 - Main.position - INFO - 2014-07-11, 600000, 12.061272474480544, 13200, 13200
2017-09-02 14:09:28,957 - Main.transaction - INFO - 2014-07-11, 600000, 8.95, 300, S
2017-09-02 14:09:28,960 - Main - INFO - Successful Transaction : secID : 600111, price : 20.12, vol : 300, dir : B
2017-09-02 14:09:28,961 - Main.position - INFO - 2014-07-11, 600111, 33.29965916703199, 9600, 9000
2017-09-02 14:09:28,961 - Main.transaction - INFO - 2014-07-11, 600111, 20.12, 300, B
2017-09-02 14:09:28,962 - Main.strategy - INFO - 2014-07-11, 600111, 20.08, 20.08, 300, B
2017-09-02 14:09:28,962 - Main - INFO - Sending Order : date : 2014-07-11, secID : 600111, oriprice : 20.08,  price : 20.08, vol : 300, dir : B
2017-09-02 14:09:28,963 - Main - INFO - Successful Transaction : secID : 600516, price : 9.63, vol : 300, dir : B
2017-09-02 14:09:28,964 - Main.position - INFO - 2014-07-11, 600516, 11.42874562228698, 13800, 13200
2017-09-02 14:09:28,964 - Main.transaction - INFO - 2014-07-11, 600516, 9.63, 300, B
2017-09-02 14:09:28,965 - Main.strategy - INFO - 2014-07-11, 600516, 9.82, 9.82, 300, B
2017-09-02 14:09:28,966 - Main - INFO - Sending Order : date : 2014-07-11, secID : 600516, oriprice : 9.82,  price : 9.82, vol : 300, dir : B
2017-09-02 14:09:28,966 - Main - INFO - Successful Transaction : secID : 002230, price : 26.05, vol : 300, dir : S
2017-09-02 14:09:28,967 - Main.position - INFO - 2014-07-11, 002230, 58.380194242558474, 23400, 23400
2017-09-02 14:09:28,967 - Main.transaction - INFO - 2014-07-11, 002230, 26.05, 300, S
2017-09-02 14:09:28,969 - Main.money - INFO - 2014-07-14, 991012.0, 117087.0, 1108099.0
2017-09-02 14:09:28,969 - Main - INFO - Backtesting on : 2014-07-14
2017-09-02 14:09:28,970 - Main - INFO - Successful Transaction : secID : 600000, price : 8.95, vol : 300, dir : S
2017-09-02 14:09:28,970 - Main.position - INFO - 2014-07-14, 600000, 12.207665500591851, 13200, 13200
2017-09-02 14:09:28,971 - Main.transaction - INFO - 2014-07-14, 600000, 8.95, 300, S
2017-09-02 14:09:28,973 - Main - INFO - Successful Transaction : secID : 600111, price : 20.12, vol : 300, dir : B
2017-09-02 14:09:28,973 - Main.position - INFO - 2014-07-14, 600111, 32.52438509838305, 10200, 9600
