2014-10-17, 600516, 10.12, 10.12, 300, S
2014-10-17, 002230, 29.3, 29.3, 300, S
2014-10-20, 600000, 9.92, 9.92, 300, B
2014-10-20, 002230, 30.93, 30.93, 300, B
2014-10-21, 002230, 30.89, 30.89, 300, B
2014-10-22, 002230, 31.2, 31.2, 300, B
2014-10-23, 600111, 20.6, 20.6, 300, S
2014-10-24, 600000, 9.66, 9.66, 300, S
2014-10-24, 002230, 29.37, 29.37, 300, S
2014-10-27, 600000, 9.45, 9.45, 300, S
2014-10-31, 600000, 10.22, 10.22, 300, B
2014-10-31, 600111, 22.02, 22.02, 300, B
2014-11-03, 600000, 10.18, 10.18, 300, B
2014-11-03, 600111, 21.98, 21.98, 300, B
2014-11-07, 600000, 10.2, 10.2, 300, B
2014-11-10, 600000, 10.57, 10.57, 300, B
2014-11-11, 600000, 10.94, 10.94, 300, B
2014-11-11, 600060, 10.89, 10.89, 300, S
2014-11-11, 600516, 9.6, 9.6, 300, S
2014-11-12, 600000, 11.07, 11.07, 300, B
2014-11-13, 600000, 10.96, 10.96, 300, B
2014-11-13, 600111, 22.78, 22.78, 300, B
2014-11-13, 002230, 28.45, 28.45, 300, S
2014-11-14, 600000, 10.92, 10.92, 300, B
2014-11-14, 600516, 10.25, 10.25, 300, B
2014-11-14, 002230, 28.22, 28.22, 300, S
2014-11-24, 600000, 10.88, 10.88, 300, B
2014-11-24, 600516, 10.68, 10.68, 300, B
2014-11-25, 600000, 11.1, 11.1, 300, B
2014-11-25, 600111, 22.8, 22.8, 300, B
2014-11-25, 600516, 10.79, 10.79, 300, B
2014-11-26, 600000, 11.34, 11.34, 300, B
2014-11-26, 600516, 11.27, 11.27, 300, B
2014-11-27, 600000, 11.5, 11.5, 300, B
2014-11-27, 600111, 22.83, 22.83, 300, B
2014-11-27, 600516, 11.18, 11.18, 300, B
2014-11-28, 600000, 12.42, 12.42, 300, B
2014-12-01, 600000, 12.18, 12.18, 300, B
2014-12-02, 600000, 12.89, 12.89, 300, B
2014-12-02, 600111, 22.95, 22.95, 300, B
2014-12-03, 600000, 12.6, 12.6, 300, B
2014-12-03, 600060, 11.87, 11.87, 300, B
2014-12-03, 600111, 25.02, 25.02, 300, B
2014-12-04, 600000, 13.29, 13.29, 300, B
