test2, 2014-02-21, 600000, 9.35, 300, B
test2, 2014-02-21, 600000, 9.35, 300, B
test, 2014-02-21, 600060, 11.95, 300, B
test, 2014-02-21, 600060, 11.95, 300, B
test, 2014-03-04, 600060, 10.93, 300, B
test, 2014-03-04, 600060, 10.93, 300, B
test2, 2014-03-14, 600000, 8.8, 300, B
test2, 2014-03-14, 600000, 8.8, 300, B
test2, 2014-03-18, 600000, 8.95, 300, B
test2, 2014-03-18, 600000, 8.95, 300, B
test2, 2014-03-19, 600000, 8.85, 300, B
test2, 2014-03-19, 600000, 8.85, 300, B
test, 2014-03-19, 600060, 11.83, 300, B
test, 2014-03-19, 600060, 11.83, 300, B
test2, 2014-03-20, 600000, 9.01, 300, B
test2, 2014-03-20, 600000, 9.01, 300, B
test, 2014-03-20, 600060, 11.78, 300, B
test, 2014-03-20, 600060, 11.78, 300, B
test, 2014-03-21, 600060, 11.73, 300, B
test, 2014-03-21, 600060, 11.73, 300, B
test2, 2014-03-24, 600000, 9.85, 300, B
test2, 2014-03-24, 600000, 9.85, 300, B
test, 2014-03-24, 600060, 12.01, 300, B
test, 2014-03-24, 600060, 12.01, 300, B
test2, 2014-03-25, 600000, 9.76, 300, B
test2, 2014-03-25, 600000, 9.76, 300, B
test, 2014-03-25, 600060, 11.99, 300, B
test, 2014-03-25, 600060, 11.99, 300, B
test2, 2014-03-26, 600000, 9.71, 300, B
test2, 2014-03-26, 600000, 9.71, 300, B
test, 2014-03-26, 600060, 11.42, 300, B
test, 2014-03-26, 600060, 11.42, 300, B
test2, 2014-03-27, 600000, 9.54, 300, B
test2, 2014-03-27, 600000, 9.54, 300, B
test, 2014-03-27, 600060, 11.51, 300, B
test, 2014-03-27, 600060, 11.51, 300, B
test2, 2014-03-28, 600000, 9.65, 300, B
test2, 2014-03-28, 600000, 9.65, 300, B
test, 2014-03-28, 600060, 11.26, 300, B
test, 2014-03-28, 600060, 11.26, 300, B
test2, 2014-03-31, 600000, 9.63, 300, B
test2, 2014-03-31, 600000, 9.63, 300, B
test, 2014-03-31, 600060, 11.42, 300, B
test, 2014-03-31, 600060, 11.42, 300, B
test2, 2014-04-01, 600000, 9.68, 300, B
test2, 2014-04-01, 600000, 9.68, 300, B
test, 2014-04-01, 600060, 11.22, 300, B
test, 2014-04-01, 600060, 11.22, 300, B
test2, 2014-04-03, 600000, 9.9, 300, B
test2, 2014-04-03, 600000, 9.9, 300, B
test2, 2014-04-04, 600000, 9.63, 300, B
test2, 2014-04-04, 600000, 9.63, 300, B
test2, 2014-04-09, 600000, 10.1, 300, B
test2, 2014-04-09, 600000, 10.1, 300, B
test2, 2014-04-10, 600000, 10.06, 300, B
test2, 2014-04-10, 600000, 10.06, 300, B
test2, 2014-04-11, 600000, 10.19, 300, B
test2, 2014-04-11, 600000, 10.19, 300, B
test2, 2014-04-14, 600000, 10.21, 300, B
test2, 2014-04-14, 600000, 10.21, 300, B
test, 2014-04-17, 600060, 12.5, 300, B
test, 2014-04-17, 600060, 12.5, 300, B
test, 2014-04-18, 600060, 12.24, 300, B
test, 2014-04-18, 600060, 12.24, 300, B
test, 2014-04-22, 600060, 11.51, 300, B
test, 2014-04-22, 600060, 11.51, 300, B
test2, 2014-07-29, 600000, 9.72, 300, B
test2, 2014-07-29, 600000, 9.72, 300, B
test2, 2014-07-30, 600000, 9.74, 300, B
test2, 2014-07-30, 600000, 9.74, 300, B
test2, 2014-07-31, 600000, 9.67, 300, B
test2, 2014-07-31, 600000, 9.67, 300, B
test2, 2014-08-01, 600000, 9.76, 300, B
test2, 2014-08-01, 600000, 9.76, 300, B
test2, 2014-08-05, 600000, 9.88, 300, B
test2, 2014-08-05, 600000, 9.88, 300, B
test, 2014-08-05, 600060, 10.21, 300, B
test, 2014-08-05, 600060, 10.21, 300, B
test2, 2014-08-06, 600000, 9.83, 300, B
test2, 2014-08-06, 600000, 9.83, 300, B
test2, 2014-08-07, 600000, 9.7, 300, B
test2, 2014-08-07, 600000, 9.7, 300, B
test2, 2014-08-08, 600000, 9.52, 300, B
test2, 2014-08-08, 600000, 9.52, 300, B
test2, 2014-08-12, 600000, 9.66, 300, B
test2, 2014-08-12, 600000, 9.66, 300, B
test2, 2014-08-13, 600000, 9.6, 300, B
test2, 2014-08-13, 600000, 9.6, 300, B
test, 2014-08-13, 600060, 10.39, 300, B
test, 2014-08-13, 600060, 10.39, 300, B
test, 2014-08-14, 600060, 10.3, 300, B
test, 2014-08-14, 600060, 10.3, 300, B
test, 2014-08-19, 600060, 10.56, 300, B
test, 2014-08-19, 600060, 10.56, 300, B
test, 2014-08-20, 600060, 10.45, 300, B
test, 2014-08-20, 600060, 10.45, 300, B
test2, 2014-08-21, 600000, 9.57, 300, B
test2, 2014-08-21, 600000, 9.57, 300, B
test, 2014-08-21, 600060, 10.5, 300, B
test, 2014-08-21, 600060, 10.5, 300, B
test, 2014-09-05, 600060, 10.38, 300, B
test, 2014-09-05, 600060, 10.38, 300, B
test, 2014-09-12, 600060, 11.39, 300, B
test, 2014-09-12, 600060, 11.39, 300, B
test, 2014-09-15, 600060, 11.32, 300, B
test, 2014-09-15, 600060, 11.32, 300, B
test, 2014-09-16, 600060, 12.46, 300, B
test, 2014-09-16, 600060, 12.46, 300, B
test, 2014-09-17, 600060, 12.06, 300, B
test, 2014-09-17, 600060, 12.06, 300, B
test, 2014-09-19, 600060, 11.85, 300, B
test, 2014-09-19, 600060, 11.85, 300, B
test2, 2014-09-22, 600000, 9.81, 300, B
test2, 2014-09-22, 600000, 9.81, 300, B
test, 2014-09-22, 600060, 11.86, 300, B
test, 2014-09-22, 600060, 11.86, 300, B
test, 2014-09-23, 600060, 11.47, 300, B
test, 2014-09-23, 600060, 11.47, 300, B
test2, 2014-09-24, 600000, 9.59, 300, B
test2, 2014-09-24, 600000, 9.59, 300, B
test, 2014-09-24, 600060, 11.68, 300, B
test, 2014-09-24, 600060, 11.68, 300, B
test2, 2014-09-25, 600000, 9.72, 300, B
test2, 2014-09-25, 600000, 9.72, 300, B
test, 2014-09-25, 600060, 11.85, 300, B
test, 2014-09-25, 600060, 11.85, 300, B
test2, 2014-09-26, 600000, 9.67, 300, B
test2, 2014-09-26, 600000, 9.67, 300, B
test, 2014-09-26, 600060, 11.6, 300, B
test, 2014-09-26, 600060, 11.6, 300, B
test, 2014-09-29, 600060, 11.72, 300, B
test, 2014-09-29, 600060, 11.72, 300, B
test2, 2014-09-30, 600000, 9.72, 300, B
test2, 2014-09-30, 600000, 9.72, 300, B
test, 2014-09-30, 600060, 11.64, 300, B
test, 2014-09-30, 600060, 11.64, 300, B
test2, 2014-10-16, 600000, 9.75, 300, B
test2, 2014-10-16, 600000, 9.75, 300, B
test2, 2014-10-17, 600000, 9.85, 300, B
test2, 2014-10-17, 600000, 9.85, 300, B
test2, 2014-10-21, 600000, 9.86, 300, B
test2, 2014-10-21, 600000, 9.86, 300, B
test2, 2014-10-23, 600000, 9.74, 300, B
test2, 2014-10-23, 600000, 9.74, 300, B
test2, 2014-10-24, 600000, 9.71, 300, B
test2, 2014-10-24, 600000, 9.71, 300, B
test2, 2014-10-30, 600000, 9.66, 300, B
test2, 2014-10-30, 600000, 9.66, 300, B
test2, 2014-11-03, 600000, 10.16, 300, B
test2, 2014-11-03, 600000, 10.16, 300, B
test2, 2014-11-04, 600000, 10.12, 300, B
test2, 2014-11-04, 600000, 10.12, 300, B
test2, 2014-11-05, 600000, 10.03, 300, B
test2, 2014-11-05, 600000, 10.03, 300, B
test2, 2014-11-06, 600000, 9.95, 300, B
test2, 2014-11-06, 600000, 9.95, 300, B
test2, 2014-11-07, 600000, 9.99, 300, B
test2, 2014-11-07, 600000, 9.99, 300, B
test2, 2014-11-12, 600000, 10.88, 300, B
test2, 2014-11-12, 600000, 10.88, 300, B
test2, 2014-11-13, 600000, 11.01, 300, B
test2, 2014-11-13, 600000, 11.01, 300, B
